time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-12,Timor,0,19829,14755.09,652294,0.4854,0.3644,0.0060999999999999995
2021-12-12,Togo,28,26400,3113.85,1350000,0.1591,0.0955,0.0092
2021-12-12,Tokelau,0,0,0,,,,
2021-12-12,Tonga,0,1,9.37,73296,0.6866,0.43310000000000004,
2021-12-12,Trinidad and Tobago,558,80607,57438.00,698861,0.498,0.4664,0.029900000000000003
2021-12-12,Tunisia,152,719586,60288.22,6290000,0.5272,0.4489,0.0353
2021-12-12,Turkey,17956,9040000,106324.77,56520000,0.6646,0.5987,0.0088
2021-12-12,Turkmenistan,0,0,0,,,,
2021-12-12,Turks and Caicos Islands,7,3137,79972.47,,,,0.008
2021-12-12,Tuvalu,0,0,0,,,,
2021-12-12,Uganda,29,127973,2715.69,6530000,0.13849999999999998,0.0273,0.0255
2021-12-12,Ukraine,5721,3730000,85903.84,14130000,0.3251,0.2871,0.0259
2021-12-12,United Arab Emirates,83,742802,74346.49,9880000,0.9890000000000001,0.9018,0.0029
2021-12-12,United Kingdom,48071,10840000,158925.39,51280000,0.7518,0.6858,0.013500000000000002
2021-12-12,United States,50568,49950000,150028.93,238850000,0.7193999999999999,0.6077,0.016
2021-12-12,Upper middle income,119715,83990000,33412.25,1910000000,0.759,0.6943,0.0265
2021-12-12,Uruguay,126,402509,115492.52,2760000,0.7911,0.7653,0.015300000000000001
2021-12-12,Uzbekistan,223,195747,5768.16,18200000,0.5362,0.3272,0.0073
2021-12-12,Vanuatu,0,6,19.08,100264,0.3188,0.1506,0.16670000000000001
2021-12-12,Vatican,0,27,33251.23,,,,
2021-12-12,Venezuela,796,438683,15282.49,18390000,0.6408,0.4044,0.011899999999999999
2021-12-12,Vietnam,14638,1410000,14394.09,74910000,0.763,0.5744,0.0197
2021-12-12,Wallis and Futuna,0,454,40923.02,6016,0.5423,0.5339,0.0154
2021-12-12,World,436217,270200000,34311.47,4420000000,0.5616,0.4625,0.0197
2021-12-12,Yemen,6,10069,330.23,556652,0.0183,0.012,0.1957
2021-12-12,Zambia,118,211077,11155.90,,,0.043899999999999995,0.0174
2021-12-12,Zimbabwe,2138,167140,11074.62,3960000,0.2622,0.1973,0.028300000000000002
2021-12-13,Afghanistan,15,157648,3957.48,4139999,0.10400000000000001,0.0942,0.04650000000000001
2021-12-13,Africa,17062,8960000,6522.62,172090000,0.1253,0.081,0.025099999999999997
2021-12-13,Albania,138,203925,70981.44,1110000,0.3848,0.3465,0.0154
2021-12-13,Algeria,210,213058,4775.31,7020000,0.1573,0.1245,0.028900000000000002
2021-12-13,Andorra,0,19440,251312.15,56628,0.7321,0.6535,0.0068000000000000005
2021-12-13,Angola,0,65404,1927.41,7250000,0.21350000000000002,0.10490000000000001,0.026600000000000002
2021-12-13,Anguilla,0,1523,100694.21,10079,0.6664,0.6098,0.0026
2021-12-13,Antigua and Barbuda,0,4162,42156.23,61921,0.6272,0.5863,0.0281
2021-12-13,Argentina,3512,5360000,117571.98,37360000,0.8193,0.6818000000000001,0.0218
2021-12-13,Armenia,66,342604,115427.64,869750,0.293,0.1963,0.022799999999999997
2021-12-13,Aruba,0,16593,154792.67,83985,0.7835,0.7319,0.010700000000000001
2021-12-13,Asia,70407,83160000,17774.46,3040000000,0.6494,0.5275,0.0149
2021-12-13,Australia,1970,232738,9024.97,20230000,0.7845,0.7495,0.0091
2021-12-13,Austria,4170,1230000,136259.45,6510000,0.7195999999999999,0.6884999999999999,0.010700000000000001
2021-12-13,Azerbaijan,518,604998,59178.09,5120000,0.5009,0.45159999999999995,0.0134
2021-12-13,Bahamas,26,22907,57712.75,154135,0.3883,0.36729999999999996,0.030899999999999997
2021-12-13,Bahrain,0,278065,159049.24,1190000,0.6826000000000001,0.6670999999999999,0.005
2021-12-13,Bangladesh,385,1580000,9498.96,86520000,0.5203,0.2606,0.0177
2021-12-13,Barbados,74,26814,93198.66,154565,0.5372,0.4869,0.009399999999999999
2021-12-13,Belarus,1011,675734,71560.26,4059999,0.4304,0.32189999999999996,0.0078000000000000005
2021-12-13,Belgium,29421,1960000,168426.47,8880000,0.7635,0.7528,0.0141
2021-12-13,Belize,0,31033,76640.78,229107,0.5658,0.48590000000000005,0.0189
2021-12-13,Benin,0,24897,1999.59,1360000,0.10949999999999999,0.08529999999999999,0.006500000000000001
2021-12-13,Bermuda,0,5764,92829.99,46054,0.7417,0.7252,0.0184
2021-12-13,Bhutan,0,2649,3396.59,589762,0.7562000000000001,0.7245999999999999,0.0011
2021-12-13,Bolivia,0,553108,46743.09,5250000,0.4435,0.36920000000000003,0.0349
2021-12-13,Bonaire Sint Eustatius and Saba,0,3138,118661.37,,,,0.006999999999999999
2021-12-13,Bosnia and Herzegovina,923,281903,86381.66,882641,0.2705,,0.0461
2021-12-13,Botswana,0,196090,81798.24,1130000,0.4697,0.4181,0.0124
2021-12-13,Brazil,2770,22200000,103723.97,164930000,0.7706999999999999,0.6531999999999999,0.0278
2021-12-13,British Virgin Islands,26,2842,93416.16,18357,0.6034,0.5547,0.0137
2021-12-13,Brunei,14,15362,34792.50,404959,0.9172,0.8645,0.0064
2021-12-13,Bulgaria,0,714688,103628.21,1900000,0.2761,0.2675,0.041299999999999996
2021-12-13,Burkina Faso,0,16334,759.82,442769,0.0206,0.0155,0.0177
2021-12-13,Burundi,220,20886,1704.22,2812,0.0002,0.0002,0.0018
2021-12-13,Cambodia,15,120370,7102.96,14210000,0.8384,0.8001,0.0248
2021-12-13,Cameroon,0,107549,3950.48,806176,0.0296,0.023,0.017
2021-12-13,Canada,8005,1850000,48596.86,31210000,0.82,0.7675,0.016200000000000003
2021-12-13,Cape Verde,0,38503,68522.75,301215,0.5361,0.45289999999999997,0.0091
2021-12-13,Cayman Islands,0,7871,118364.46,58371,0.8778,0.8493999999999999,0.0011
2021-12-13,Central African Republic,49,11961,2431.10,446712,0.0908,0.0699,0.0084
2021-12-13,Chad,0,5703,337.16,205259,0.0121,0.0048,0.0317
2021-12-13,Chile,1361,1780000,92865.47,17050000,0.8875,0.8506999999999999,0.0217
2021-12-13,China,76,99856,69.14,1260000000,0.8724,0.8049,0.0464
2021-12-13,Colombia,2287,5100000,99399.93,37840000,0.738,0.5149,0.0254
2021-12-13,Comoros,2,4569,5142.63,282378,0.3178,0.2755,0.0331
2021-12-13,Congo,0,19066,3370.33,734721,0.12990000000000002,0.09910000000000001,0.018799999999999997
2021-12-13,Cook Islands,0,2,113.82,12841,0.7308,0.7112,
2021-12-13,Costa Rica,0,567995,110525.23,3920000,0.7631999999999999,0.6547,0.0129
2021-12-13,Cote d'Ivoire,0,61905,2288.23,3310000,0.1222,0.0557,0.011399999999999999
2021-12-13,Croatia,453,654655,160389.52,2230000,0.5463,0.47350000000000003,0.0178
2021-12-13,Cuba,65,963693,85150.71,10220000,0.9033,0.8284999999999999,0.0086
2021-12-13,Curacao,9,17598,106786.57,103450,0.6277,0.5821999999999999,0.0103
2021-12-13,Cyprus,715,141566,157996.89,635562,0.7093,0.6652,0.0043
2021-12-13,Czechia,4113,2340000,218041.91,6750000,0.6296,0.6068,0.0148
2021-12-13,Democratic Republic of Congo,0,59851,647.89,195619,0.0021,0.0009,0.0187
2021-12-13,Denmark,7799,562188,96707.17,4680000,0.8049,0.7735,0.0054
2021-12-13,Djibouti,0,13514,13484.38,108945,0.10869999999999999,0.026000000000000002,0.013999999999999999
2021-12-13,Dominica,0,6233,86363.13,29184,0.4044,0.3786,0.0067
2021-12-13,Dominican Republic,147,410412,37467.84,6910000,0.631,0.5165,0.0103
2021-12-13,Ecuador,0,533190,29806.34,14000000,0.7825,0.6713,0.0629
2021-12-13,Egypt,0,369198,3541.18,30510000,0.2926,0.1746,0.057
2021-12-13,El Salvador,73,121200,18593.24,4460000,0.6838,0.6315999999999999,0.0313
2021-12-13,Equatorial Guinea,0,13612,9388.29,249067,0.1718,0.1376,0.0129
2021-12-13,Eritrea,10,7656,2125.80,,,,0.008199999999999999
2021-12-13,Estonia,317,228596,172500.81,834278,0.6296,0.6057,0.008199999999999999
2021-12-13,Eswatini,866,53509,45641.77,320460,0.2733,0.2491,0.023399999999999997
2021-12-13,Ethiopia,125,373240,3166.37,9010000,0.0764,0.0123,0.0183
2021-12-13,Europe,334842,79310000,105888.44,477030000,0.6369,0.5957,0.018500000000000003
2021-12-13,European Union,219432,49920000,111636.90,318200000,0.7116,0.6805,0.0174
2021-12-13,Faeroe Islands,41,4413,89963.92,41387,0.8437,0.8240999999999999,0.0029
2021-12-13,Falkland Islands,0,83,23526.08,,,,
2021-12-13,Fiji,16,52593,58249.04,659250,0.7301000000000001,0.6624,0.0132
2021-12-13,Finland,4306,205357,37012.19,4320000,0.7791,0.7363,0.006999999999999999
2021-12-13,France,12064,8320000,123335.79,52500000,0.7787000000000001,0.7140000000000001,0.014499999999999999
2021-12-13,French Polynesia,0,46334,163994.42,167068,0.5913,0.5577000000000001,0.0137
2021-12-13,Gabon,0,37591,16495.75,219775,0.0964,0.076,0.0075
2021-12-13,Gambia,0,10034,4034.68,245081,0.09849999999999999,0.0925,0.0341
2021-12-13,Georgia,1527,890813,223835.13,1270000,0.3194,0.2646,0.0143
2021-12-13,Germany,35423,6580000,78443.34,60570000,0.7219,0.6909000000000001,0.0161
2021-12-13,Ghana,0,131547,4145.55,2650000,0.0836,0.0493,0.009399999999999999
2021-12-13,Gibraltar,21,7546,223976.73,41081,1.2193,1.1852,0.0132
2021-12-13,Greece,3829,1010000,97071.70,7270000,0.7006,0.6531999999999999,0.0192
2021-12-13,Greenland,45,1876,32988.68,40385,0.7101999999999999,0.6657,
2021-12-13,Grenada,0,5915,52338.18,40930,0.36219999999999997,0.3094,0.0338
2021-12-13,Guatemala,8,622237,34095.43,6270000,0.3436,0.23920000000000002,0.0258
2021-12-13,Guernsey,0,0,0,,,,
2021-12-13,Guinea,0,30798,2281.80,1690000,0.125,0.060599999999999994,0.0126
2021-12-13,Guinea-Bissau,0,6448,3199.22,385186,0.1911,0.0105,0.0231
2021-12-13,Guyana,0,38554,48782.22,406072,0.5138,0.3624,0.0265
2021-12-13,Haiti,14,25758,2231.74,120569,0.0104,0.0060999999999999995,0.029500000000000002
2021-12-13,High income,503070,120990000,99589.98,912760000,0.7513,0.691,0.0155
2021-12-13,Honduras,192,378615,37624.49,4400000,0.4368,0.39280000000000004,0.0275
2021-12-13,Hong Kong,2,12490,1653.69,4810000,0.6374,0.6068,0.0171
2021-12-13,Hungary,16017,1200000,124446.63,6190000,0.6426999999999999,0.6124,0.0308
2021-12-13,Iceland,388,19547,53002.78,287025,0.7783,0.7666,0.0018
2021-12-13,India,5784,34700000,24905.57,817910000,0.5870000000000001,0.3714,0.0137
2021-12-13,Indonesia,106,4260000,15411.86,148340000,0.5367999999999999,0.3782,0.0338
2021-12-13,International,0,721,0,,,,0.0208
2021-12-13,Iran,2706,6160000,72416.90,58570000,0.6888,0.578,0.0212
2021-12-13,Iraq,522,2089999,50713.74,8109999,0.19699999999999998,0.1273,0.0115
2021-12-13,Ireland,4683,628306,126092.34,3880000,0.7793000000000001,0.7670999999999999,0.0092
2021-12-13,Isle of Man,55,12635,147933.50,68518,0.8022,0.7617,0.0053
2021-12-13,Israel,800,1350000,145411.15,6420000,0.6912,0.6243,0.0060999999999999995
2021-12-13,Italy,12704,5240000,86772.24,47680000,0.7898999999999999,0.7343000000000001,0.0258
2021-12-13,Jamaica,37,91802,30873.78,698433,0.2349,0.1822,0.0265
2021-12-13,Japan,67,1730000,13709.47,100070000,0.7939,0.7783,0.0106
2021-12-13,Jersey,0,0,0,80602,0.7975,0.7532,
2021-12-13,Jordan,5256,1020000,98869.10,4250000,0.41350000000000003,0.3734,0.0118
2021-12-13,Kazakhstan,399,1060000,56004.81,8860000,0.46630000000000005,0.4365,0.017
2021-12-13,Kenya,149,256484,4664.56,5510000,0.1002,0.0608,0.0209
2021-12-13,Kiribati,0,2,16.48,59492,0.4901,0.1868,
2021-12-13,Kosovo,8,161208,90458.81,872196,0.4894,0.4335,0.018500000000000003
2021-12-13,Kuwait,0,413711,95577.21,3320000,0.7665000000000001,0.7363,0.006
2021-12-13,Kyrgyzstan,26,183991,27758.20,1170000,0.1765,0.14279999999999998,0.0151
2021-12-13,Laos,1138,90458,12258.25,3740000,0.5075,0.42,0.0028000000000000004
2021-12-13,Latvia,271,262215,140452.21,1300000,0.6937000000000001,0.6603,0.0167
2021-12-13,Lebanon,787,690841,102057.26,2069999,0.3065,0.2586,0.0128
2021-12-13,Lesotho,0,23102,10699.99,648817,0.3005,0.2969,0.0287
2021-12-13,Liberia,9,5844,1128.14,784838,0.1515,0.1458,0.049100000000000005
2021-12-13,Libya,711,378816,54439.02,1800000,0.2582,0.10880000000000001,0.0147
2021-12-13,Liechtenstein,74,5401,141187.85,25938,0.6779999999999999,0.6647,0.0124
2021-12-13,Lithuania,831,491953,182891.54,1890000,0.7034999999999999,0.6718000000000001,0.014199999999999999
2021-12-13,Low income,1227,1400000,2098.66,47440000,0.0713,0.035,0.027000000000000003
2021-12-13,Lower middle income,34479,64360000,19322.10,1560000000,0.4677,0.3129,0.0182
2021-12-13,Luxembourg,871,94300,148547.45,455294,0.7172,0.6769,0.0095
2021-12-13,Macao,0,77,116.95,488871,0.7425,0.684,
2021-12-13,Madagascar,0,45794,1610.91,589003,0.0207,0.019,0.021400000000000002
2021-12-13,Malawi,115,62380,3174.93,1280000,0.065,0.0323,0.037000000000000005
2021-12-13,Malaysia,3504,2700000,82228.67,25950000,0.7917000000000001,0.7793000000000001,0.0115
2021-12-13,Maldives,127,93246,171527.91,396254,0.7289,0.6728000000000001,0.0028000000000000004
2021-12-13,Mali,36,18627,893.14,843144,0.0404,0.0165,0.0338
2021-12-13,Malta,78,40624,78713.43,437038,0.8468000000000001,0.8411,0.0116
2021-12-13,Marshall Islands,0,4,67.09,,,,
2021-12-13,Mauritania,28,39834,8342.01,1110000,0.2318,0.1478,0.0213
2021-12-13,Mauritius,38,22651,17787.42,916524,0.7197,0.7136,0.0106
2021-12-13,Mexico,855,3920000,30079.45,80500000,0.618,0.5084000000000001,0.0757
2021-12-13,Micronesia (country),0,1,8.60,,,,
2021-12-13,Moldova,344,370003,91948.48,989897,0.24600000000000002,0.2384,0.0254
2021-12-13,Monaco,21,4114,104099.19,,,,0.0088
2021-12-13,Mongolia,0,385447,115774.81,2260000,0.6797,0.6476000000000001,0.0053
2021-12-13,Montenegro,113,159901,254598.75,279873,0.4456,0.4203,0.0147
2021-12-13,Montserrat,0,44,8833.57,1547,0.3106,0.2955,0.0227
2021-12-13,Morocco,62,951544,25479.97,24570000,0.6579999999999999,0.6131,0.0155
2021-12-13,Mozambique,113,153787,4781.48,7110000,0.22089999999999999,0.1438,0.0126
2021-12-13,Myanmar,250,526911,9614.11,18830000,0.3436,0.2377,0.0364
2021-12-13,Namibia,241,133090,51438.85,387413,0.1497,0.1261,0.0269
2021-12-13,Nauru,0,0,0,,,,
2021-12-13,Nepal,313,824535,27785.58,12250000,0.4128,0.3281,0.013999999999999999
2021-12-13,Netherlands,13783,2900000,168801.32,13290000,0.774,0.7077,0.006999999999999999
2021-12-13,New Caledonia,36,12515,43422.14,182049,0.6315999999999999,0.5978,0.022400000000000003
2021-12-13,New Zealand,81,13067,2550.85,3950000,0.7715000000000001,0.7341,0.0036
2021-12-13,Nicaragua,0,17328,2585.35,4630000,0.6906,0.3998,0.0124
2021-12-13,Niger,9,7163,285.03,507223,0.0202,0.018500000000000003,0.0375
2021-12-13,Nigeria,0,217481,1028.76,7890000,0.0373,0.018799999999999997,0.0137
2021-12-13,Niue,0,0,0,,,,
2021-12-13,North America,196874,59840000,100308.15,397250000,0.6659,0.5625,0.0199
2021-12-13,North Macedonia,82,219490,105389.21,836816,0.4018,0.38630000000000003,0.0353
2021-12-13,Northern Cyprus,0,0,0,284357,0.7439,0.722,
2021-12-13,Norway,0,317880,58159.82,4260000,0.7797,0.7105,0.0036
2021-12-13,Oceania,2113,393685,9108.87,26060000,0.6029,0.5682,0.0111
2021-12-13,Oman,10,304724,58338.51,3120000,0.5975,0.5531,0.013500000000000002
2021-12-13,Pakistan,250,1290000,5726.21,85210000,0.3784,0.2547,0.022400000000000003
2021-12-13,Palau,0,8,440.19,,,,
2021-12-13,Palestine,768,464341,88907.27,2049999,0.3931,0.28309999999999996,0.0104
2021-12-13,Panama,0,480781,109727.69,3020000,0.6883,0.5582,0.0154
2021-12-13,Papua New Guinea,10,35937,3940.89,282571,0.031,0.023700000000000002,0.0163
2021-12-13,Paraguay,178,463828,64245.30,3410000,0.473,0.3835,0.0356
2021-12-13,Peru,0,2250000,67578.31,23690000,0.7101999999999999,0.6064,0.0895
2021-12-13,Philippines,211,2840000,25545.99,56110000,0.5053,0.3738,0.0177
2021-12-13,Pitcairn,0,0,0,,,,
2021-12-13,Poland,11377,3840000,101585.44,21200000,0.5608,0.5478999999999999,0.0231
2021-12-13,Portugal,2314,1200000,117684.01,9180000,0.9024,0.8884000000000001,0.015600000000000001
2021-12-13,Qatar,169,245523,83781.26,,,,0.0025
2021-12-13,Romania,494,1790000,93771.66,7980000,0.4174,0.40009999999999996,0.0322
2021-12-13,Russia,29208,9870000,67651.92,70170000,0.48090000000000005,0.42100000000000004,0.028900000000000002
2021-12-13,Rwanda,0,100634,7579.85,6850000,0.5158,0.315,0.0134
2021-12-13,Saint Helena,0,4,656.28,,,,
2021-12-13,Saint Kitts and Nevis,0,2796,52216.79,27436,0.5124,0.4719,0.01
2021-12-13,Saint Lucia,12,13098,71029.98,55218,0.2994,0.2607,0.0216
2021-12-13,Saint Pierre and Miquelon,1,95,16461.62,,,,
2021-12-13,Saint Vincent and the Grenadines,0,5722,51424.93,33192,0.2983,0.22699999999999998,0.013500000000000002
2021-12-13,Samoa,0,3,14.99,141356,0.7062999999999999,0.6073,
2021-12-13,San Marino,0,6464,190061.75,24282,0.7140000000000001,0.6358,0.014499999999999999
2021-12-13,Sao Tome and Principe,0,3733,16712.63,86396,0.3868,0.2293,0.015300000000000001
2021-12-13,Saudi Arabia,64,550304,15571.40,24790000,0.7015,0.6454000000000001,0.0161
2021-12-13,Senegal,6,74092,4308.60,1330000,0.07719999999999999,0.0547,0.0254
2021-12-13,Serbia,1167,1280000,185578.88,3290000,0.47909999999999997,0.46159999999999995,0.0096
2021-12-13,Seychelles,95,23901,241643.92,82117,0.8301999999999999,0.7908,0.0054
2021-12-13,Sierra Leone,1,6422,788.81,747044,0.09179999999999999,0.0473,0.018799999999999997
2021-12-13,Singapore,339,273701,50187.22,4800000,0.88,0.87,0.0029
2021-12-13,Sint Maarten (Dutch part),0,0,0,27030,0.6225,0.5759000000000001,
2021-12-13,Slovakia,2916,1290000,236095.35,2690000,0.4925,0.4607,0.012
2021-12-13,Slovenia,681,440633,211972.93,1240000,0.5961,0.5633,0.0123
2021-12-13,Solomon Islands,0,20,28.41,176593,0.25079999999999997,0.07429999999999999,
2021-12-13,Somalia,0,23074,1410.43,892093,0.0545,0.0406,0.057800000000000004
2021-12-13,South Africa,13288,3180000,52976.00,18450000,0.3073,0.25670000000000004,0.028300000000000002
2021-12-13,South America,10108,39170000,90207.99,315700000,0.727,0.6126,0.030299999999999997
2021-12-13,South Korea,5564,528652,10304.07,43040000,0.8389,0.8143,0.0083
2021-12-13,South Sudan,31,12904,1133.78,223920,0.0197,0.015600000000000001,0.0103
2021-12-13,Spain,49802,5340000,114236.13,38540000,0.8245,0.8073999999999999,0.0166
2021-12-13,Sri Lanka,747,573649,26684.69,15960000,0.7423000000000001,0.6415000000000001,0.0255
2021-12-13,Sudan,348,44877,999.28,4019999,0.0894,0.0275,0.0723
2021-12-13,Suriname,0,51202,86519.39,259919,0.43920000000000003,0.3795,0.023
2021-12-13,Sweden,0,1230000,120984.03,7670000,0.7553,0.716,0.0124
2021-12-13,Switzerland,23440,1140000,130269.49,5920000,0.6792,0.6620999999999999,0.0104
2021-12-13,Syria,0,49272,2696.04,1000000,0.054900000000000004,0.0418,0.0571
2021-12-13,Taiwan,5,16742,701.82,18500000,0.7757,0.6332,0.0507
2021-12-13,Tajikistan,0,17493,1794.22,3520000,0.3611,0.2838,0.0070999999999999995
2021-12-13,Tanzania,0,26309,427.80,1590000,0.0259,0.0175,0.0279
2021-12-13,Thailand,3398,2170000,31051.01,49920000,0.7137,0.6195,0.0098
2021-12-13,Timor,0,19829,14755.09,652294,0.4854,0.3644,0.0060999999999999995
2021-12-13,Togo,16,26416,3115.74,1350000,0.1591,0.0955,0.0092
2021-12-13,Tokelau,0,0,0,,,,
2021-12-13,Tonga,0,1,9.37,73609,0.6895,0.5304,
2021-12-13,Trinidad and Tobago,0,80607,57438.00,699027,0.49810000000000004,0.46649999999999997,0.029900000000000003
2021-12-13,Tunisia,0,719586,60288.22,6310000,0.5289,0.4506,0.0353
2021-12-13,Turkey,18796,9060000,106545.78,56540000,0.6648999999999999,0.5992000000000001,0.0088
2021-12-13,Turkmenistan,0,0,0,,,,
2021-12-13,Turks and Caicos Islands,0,3137,79972.47,,,,0.008
2021-12-13,Tuvalu,0,0,0,,,,
2021-12-13,Uganda,127,128100,2718.39,6530000,0.13849999999999998,0.0273,0.0255
2021-12-13,Ukraine,4423,3740000,86005.60,14170000,0.3261,0.2891,0.0259
2021-12-13,United Arab Emirates,92,742894,74355.70,9880000,0.9890000000000001,0.9028,0.0029
2021-12-13,United Kingdom,53953,10890000,159716.40,51300000,0.7521,0.6862,0.013500000000000002
2021-12-13,United States,187285,50130000,150591.49,239200000,0.7204999999999999,0.6085,0.016
2021-12-13,Upper middle income,92629,84080000,33449.10,1910000000,0.7593000000000001,0.6948000000000001,0.0265
2021-12-13,Uruguay,0,402509,115492.52,2760000,0.7917000000000001,0.7654000000000001,0.015300000000000001
2021-12-13,Uzbekistan,211,195958,5774.38,18300000,0.5392,0.3272,0.0073
2021-12-13,Vanuatu,0,6,19.08,100264,0.3188,0.1506,0.16670000000000001
2021-12-13,Vatican,0,27,33251.23,,,,
2021-12-13,Venezuela,0,438683,15282.49,18390000,0.6408,0.4044,0.011899999999999999
2021-12-13,Vietnam,15377,1430000,14550.73,75140000,0.7654000000000001,0.5744,0.0197
2021-12-13,Wallis and Futuna,0,454,40923.02,6016,0.5423,0.5339,0.0154
2021-12-13,World,631406,270830000,34391.65,4430000000,0.5621,0.4637,0.0196
2021-12-13,Yemen,3,10072,330.33,556652,0.0183,0.012,0.19579999999999997
2021-12-13,Zambia,157,211234,11164.20,,,0.0444,0.0174
2021-12-13,Zimbabwe,0,167140,11074.62,3970000,0.26289999999999997,0.198,0.028300000000000002
2021-12-14,Afghanistan,12,157660,3957.78,4139999,0.10400000000000001,0.0942,0.04650000000000001
2021-12-14,Africa,38980,9000000,6551.00,173560000,0.1264,0.0817,0.025
2021-12-14,Albania,376,204301,71112.32,1110000,0.3859,0.3475,0.0154
2021-12-14,Algeria,230,213288,4780.46,7020000,0.1573,0.1245,0.028900000000000002
2021-12-14,Andorra,696,20136,260309.74,56628,0.7321,0.6535,0.0067
2021-12-14,Angola,27,65431,1928.21,7250000,0.21350000000000002,0.10490000000000001,0.0265
2021-12-14,Anguilla,69,1592,105256.20,10079,0.6664,0.6098,0.0025
2021-12-14,Antigua and Barbuda,15,4177,42308.16,61921,0.6272,0.5863,0.027999999999999997
2021-12-14,Argentina,4555,5370000,117671.86,37430000,0.8207,0.6848000000000001,0.0218
2021-12-14,Armenia,161,342765,115481.88,869750,0.293,0.1963,0.0229
2021-12-14,Aruba,53,16646,155287.09,84014,0.7837000000000001,0.7321,0.010700000000000001
2021-12-14,Asia,81673,83240000,17791.91,3040000000,0.6507999999999999,0.5299,0.0149
2021-12-14,Australia,2809,235547,9133.90,20250000,0.7852,0.7513,0.009000000000000001
2021-12-14,Austria,2859,1240000,136575.60,6520000,0.7208,0.6906,0.010700000000000001
2021-12-14,Azerbaijan,922,605920,59268.28,5120000,0.5013000000000001,0.4521,0.0134
2021-12-14,Bahamas,0,22907,57712.75,154135,0.3883,0.36729999999999996,0.030899999999999997
2021-12-14,Bahrain,84,278149,159097.29,1190000,0.6828,0.6674,0.005
2021-12-14,Bangladesh,295,1580000,9500.73,87180000,0.5242,0.2646,0.0177
2021-12-14,Barbados,135,26949,93667.88,154702,0.5377000000000001,0.4889,0.009399999999999999
2021-12-14,Belarus,778,676512,71642.65,4059999,0.4304,0.32189999999999996,0.0078000000000000005
2021-12-14,Belgium,9076,1970000,169206.71,8880000,0.7637,0.7531,0.0141
2021-12-14,Belize,119,31152,76934.66,229714,0.5672999999999999,0.48950000000000005,0.018799999999999997
2021-12-14,Benin,0,24897,1999.59,1360000,0.10949999999999999,0.08529999999999999,0.006500000000000001
2021-12-14,Bermuda,20,5784,93152.10,46194,0.7440000000000001,0.7282,0.0183
2021-12-14,Bhutan,0,2649,3396.59,589762,0.7562000000000001,0.7245999999999999,0.0011
2021-12-14,Bolivia,1891,554999,46902.90,5270000,0.4458,0.371,0.0348
2021-12-14,Bonaire Sint Eustatius and Saba,18,3156,119342.03,,,,0.006999999999999999
2021-12-14,Bosnia and Herzegovina,684,282587,86591.25,882641,0.2705,,0.0461
2021-12-14,Botswana,1554,197644,82446.48,1130000,0.4697,0.4181,0.0123
2021-12-14,Brazil,4379,22200000,103744.44,164930000,0.7706999999999999,0.6548999999999999,0.0278
2021-12-14,British Virgin Islands,0,2842,93416.16,18357,0.6034,0.5547,0.0137
2021-12-14,Brunei,1,15363,34794.76,405092,0.9175,0.8729,0.0064
2021-12-14,Bulgaria,3963,718651,104202.84,1900000,0.2761,0.26839999999999997,0.0414
2021-12-14,Burkina Faso,338,16672,775.55,442769,0.0206,0.0155,0.0177
2021-12-14,Burundi,0,20886,1704.22,4010,0.0003,0.0002,0.0018
2021-12-14,Cambodia,12,120382,7103.67,14210000,0.8387,0.8007,0.0248
2021-12-14,Cameroon,113,107662,3954.63,806176,0.0296,0.023,0.0171
2021-12-14,Canada,4533,1850000,48715.94,31250000,0.8209000000000001,0.7678,0.016200000000000003
2021-12-14,Cape Verde,6,38509,68533.43,301215,0.5361,0.45289999999999997,0.0091
2021-12-14,Cayman Islands,89,7960,119702.85,58569,0.8808,0.8551000000000001,0.0011
2021-12-14,Central African Republic,0,11961,2431.10,446712,0.0908,0.0699,0.0084
2021-12-14,Chad,0,5703,337.16,285922,0.0169,0.0048,0.0317
2021-12-14,Chile,959,1790000,92915.38,17080000,0.8891,0.8518000000000001,0.0217
2021-12-14,China,69,99925,69.19,1260000000,0.8724,0.8214,0.0464
2021-12-14,Colombia,1859,5100000,99436.19,37840000,0.738,0.5182,0.0254
2021-12-14,Comoros,3,4572,5146.01,282378,0.3178,0.2755,0.033
2021-12-14,Congo,0,19066,3370.33,734721,0.12990000000000002,0.09910000000000001,0.018799999999999997
2021-12-14,Cook Islands,0,2,113.82,12841,0.7308,0.7112,
2021-12-14,Costa Rica,310,568305,110585.55,3920000,0.7631999999999999,0.6547,0.0129
2021-12-14,Cote d'Ivoire,2,61907,2288.31,3310000,0.1222,0.0557,0.011399999999999999
2021-12-14,Croatia,3071,657726,161141.91,2230000,0.5468999999999999,0.47350000000000003,0.0178
2021-12-14,Cuba,58,963751,85155.84,10230000,0.9037000000000001,0.8295999999999999,0.0086
2021-12-14,Curacao,20,17618,106907.93,103472,0.6279,0.5825,0.0103
2021-12-14,Cyprus,662,142228,158735.72,635562,0.7093,0.6652,0.0043
2021-12-14,Czechia,11936,2350000,219154.87,6760000,0.6302,0.6081,0.0148
2021-12-14,Democratic Republic of Congo,0,59851,647.89,195619,0.0021,0.0009,0.0187
2021-12-14,Denmark,8314,570502,98137.34,4690000,0.8068000000000001,0.7742,0.0053
